id,symbol,side,pattern,signal,setup,aoi_kind,trend,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,planned_rr,entry_cash,entry_equity,margin,notional,pnl,pnl_pct,account_pct,margin_return_pct,exit_reason,score
430,GBPUSD=X,short,alexg5|GBPUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0101|EUR:-0.0006|JPY:-0.0013|CAD:-0.0018|g:15449:1.32699203:1.32946211:1.32205188,momentum,continuation,support,bearish,15451,15452,2026-03-23 11:00:00+00:00,2026-03-23 12:00:00+00:00,1.3294621109962463,1.3297280034184455,1.3297280034184455,1.3284615158284967,3.7632,4025.7167,4025.7167,40.2572,201285.8373,-40.2572,-0.00019999999999997033,-0.01,-1.0,margin_stop,3.763157894736842
431,EURJPY=X,short,alexg5|EURJPY|NZD>USD|bearish|bounce|resistance|bearish_engulfing|NZD:+0.0036|GBP:+0.0029|JPY:+0.0025|CHF:+0.0010|g:15474:183.75599670:184.02799225:183.21200562,bearish_engulfing,bounce,resistance,bearish,15481,15482,2026-03-24 07:00:00+00:00,2026-03-24 08:00:00+00:00,184.02799224853516,183.88916411403196,184.06479784698485,183.88916411403196,3.7719,3985.4596,3985.4596,39.8546,199272.9789,150.3287,0.0007543859649118403,0.03771929824559202,3.771929824559202,take_profit,3.7719298245614037
432,GBPUSD=X,short,alexg5|GBPUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0027|GBP:+0.0004|EUR:-0.0003|JPY:-0.0009|g:15479:1.33812916:1.34018916:1.33400917,momentum,continuation,support,bearish,15484,15485,2026-03-24 20:00:00+00:00,2026-03-24 21:00:00+00:00,1.3401891589164734,1.3404571967482566,1.3404571967482566,1.339184599738225,3.7478,4135.7883,4135.7883,41.3579,206789.4158,-41.3579,-0.00019999999999992683,-0.01,-1.0,margin_stop,3.7478260869565223
433,GBPJPY=X,short,alexg5|GBPJPY|USD>AUD|bearish|continuation|support|momentum|USD:+0.0061|JPY:-0.0000|EUR:-0.0019|GBP:-0.0023|g:15535:212.77200317:213.18600464:211.94400024,momentum,continuation,support,bearish,15540,15541,2026-03-26 22:00:00+00:00,2026-03-26 23:00:00+00:00,213.18600463867188,213.02583706649114,213.22864183959962,213.02583706649114,3.7565,4094.4304,4094.4304,40.9443,204721.5216,153.8082,0.0007513043478262423,0.03756521739131211,3.756521739131211,take_profit,3.7565217391304344
434,GBPJPY=X,short,alexg5|GBPJPY|USD>CHF|bearish|continuation|support|momentum|USD:+0.0025|JPY:+0.0003|EUR:+0.0001|CAD:-0.0011|g:15553:212.33200073:212.62400055:211.74800110,momentum,continuation,support,bearish,15555,15556,2026-03-27 13:00:00+00:00,2026-03-27 14:00:00+00:00,212.6240005493164,212.66652534942625,212.66652534942625,212.46526573511326,3.7328,4248.2386,4248.2386,42.4824,212411.9301,-42.4824,-0.0001999999999999153,-0.01,-1.0,margin_stop,3.7327586206896552
435,EURUSD=X,short,alexg5|EURUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0037|GBP:-0.0008|JPY:-0.0009|EUR:-0.0012|g:15541:1.15220642:1.15495401:1.14521301,momentum,continuation,support,bearish,15549,15550,2026-03-27 15:00:00+00:00,2026-03-27 16:00:00+00:00,1.154954005241394,1.154089781037472,1.1551849960424423,1.154089781037472,3.7414,4205.7562,4205.7562,42.0576,210287.8108,157.3533,0.000748275862069019,0.03741379310345095,3.741379310345095,take_profit,3.7413793103448274
436,EURJPY=X,short,alexg5|EURJPY|JPY>GBP|bearish|continuation|support|momentum|JPY:+0.0078|USD:+0.0048|CAD:-0.0041|CHF:-0.0043|g:15584:182.66299438:182.96999359:182.04899597,momentum,continuation,support,bearish,15587,15588,2026-03-30 18:00:00+00:00,2026-03-30 19:00:00+00:00,182.9699935913086,183.00658759002684,183.00658759002684,182.83393898068948,3.7179,4363.1095,4363.1095,43.6311,218155.4755,-43.6311,-0.00019999999999991276,-0.01,-1.0,margin_stop,3.717948717948718
437,USDJPY=X,short,alexg5|USDJPY|AUD>USD|bearish|continuation|support|momentum|AUD:+0.0074|EUR:+0.0054|NZD:+0.0052|JPY:+0.0020|g:15513:158.71000671:158.94100952:158.24800110,momentum,continuation,support,bearish,15519,15520,2026-04-01 01:00:00+00:00,2026-04-01 02:00:00+00:00,158.94100952148438,158.822550922935,158.97279772338868,158.822550922935,3.7265,4319.4784,4319.4784,43.1948,215973.9207,160.9652,0.0007452991452993687,0.03726495726496844,3.726495726496844,take_profit,3.7264957264957266
438,GBPJPY=X,long,alexg5|GBPJPY|AUD>JPY|bullish|continuation|resistance|momentum|AUD:+0.0059|GBP:+0.0015|CHF:+0.0013|EUR:+0.0011|g:15666:211.25100708:210.82375266:212.10699463,momentum,continuation,resistance,bullish,15673,15674,2026-04-03 12:00:00+00:00,2026-04-03 13:00:00+00:00,210.8237526550293,210.78158790449828,210.78158790449828,210.9799051633518,3.7034,4480.4436,4480.4436,44.8044,224022.1796,-44.8044,-0.0002000000000000422,-0.01,-1.0,margin_stop,3.7033898305084745
439,AUDUSD=X,short,alexg5|AUDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0026|JPY:+0.0011|EUR:-0.0007|GBP:-0.0015|g:15774:0.68912286:0.69007000:0.68722856,momentum,continuation,support,bearish,15778,15779,2026-04-06 02:00:00+00:00,2026-04-06 03:00:00+00:00,0.6900700032711029,0.6902080172717571,0.6902080172717571,0.6895577140144374,3.7119,4435.6392,4435.6392,44.3564,221781.9578,-44.3564,-0.0001999999999999166,-0.01,-1.0,margin_stop,3.7118644067796613
440,GBPUSD=X,long,alexg5|GBPUSD|AUD>CHF|bullish|bounce|support|rejection|AUD:+0.0046|CAD:+0.0035|JPY:+0.0003|EUR:-0.0003|g:15881:1.35474920:1.35271323:1.35882115,rejection,bounce,support,bullish,15883,15884,2026-04-16 14:00:00+00:00,2026-04-16 15:00:00+00:00,1.3527132272720337,1.3524426846265794,1.3524426846265794,1.3537197376224952,3.7203,4391.2828,4391.2828,43.9128,219564.1383,-43.9128,-0.00019999999999995168,-0.01,-1.0,margin_stop,3.7203389830508473
441,EURUSD=X,short,alexg5|EURUSD|AUD>NZD|bearish|continuation|support|momentum|AUD:+0.0034|CAD:+0.0033|USD:+0.0001|GBP:-0.0004|g:15880:1.17730165:1.18028354:1.16495812,momentum,continuation,support,bearish,15903,15904,2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1.1802835371494294,1.1805195938568591,1.1805195938568591,1.1794033256979963,3.7288,4347.3699,4347.3699,43.4737,217368.4969,-43.4737,-0.00019999999999989837,-0.01,-1.0,margin_stop,3.7288135593220337
442,GBPUSD=X,short,alexg5|GBPUSD|CAD>GBP|bearish|continuation|support|momentum|CAD:+0.0037|EUR:+0.0021|CHF:+0.0017|AUD:+0.0006|g:15903:1.35227418:1.35722204:1.33831906,momentum,continuation,support,bearish,15905,15906,2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1.3572220442295075,1.3574934886383534,1.3574934886383534,1.356209878637201,3.7288,4303.8962,4347.3699,43.039,215194.8119,-43.039,-0.0001999999999999662,-0.01,-1.0,margin_stop,3.7288135593220337
443,NZDUSD=X,short,alexg5|NZDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0022|CAD:+0.0020|EUR:-0.0002|JPY:-0.0006|g:15981:0.58868545:0.59007230:0.58589172,momentum,continuation,support,bearish,15994,15995,2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,0.5900723041892052,0.590190318650043,0.590190318650043,0.589632250267437,3.7288,4260.8573,4347.3699,42.6086,213042.8638,-42.6086,-0.00019999999999995073,-0.01,-1.0,margin_stop,3.7288135593220337
444,EURJPY=X,short,alexg5|EURJPY|CHF>EUR|bearish|bounce|resistance|bearish_engulfing|CHF:+0.0035|JPY:+0.0034|NZD:+0.0013|CAD:+0.0003|g:15937:186.78799438:187.01199341:186.33999634,bearish_engulfing,bounce,resistance,bearish,15940,15941,2026-04-20 16:00:00+00:00,2026-04-20 17:00:00+00:00,187.01199340820312,187.04939580688477,187.04939580688477,186.87157592840677,3.7542,4218.2487,4218.2487,42.1825,210912.4351,-42.1825,-0.00020000000000004815,-0.01,-1.0,margin_stop,3.7542372881355934
445,EURUSD=X,short,alexg5|EURUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0042|GBP:-0.0004|CAD:-0.0018|JPY:-0.0019|g:15955:1.17302048:1.17541856:1.16822433,momentum,continuation,support,bearish,15956,15957,2026-04-21 20:00:00+00:00,2026-04-21 21:00:00+00:00,1.1754185557365417,1.175653639447689,1.175653639447689,1.174534003467479,3.7627,4176.0662,4176.0662,41.7607,208803.3108,-41.7607,-0.00020000000000002056,-0.01,-1.0,margin_stop,3.7627118644067794
446,AUDUSD=X,short,alexg5|AUDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0026|NZD:+0.0008|GBP:-0.0000|CAD:-0.0010|g:16052:0.71520525:0.71703982:0.71153611,momentum,continuation,support,bearish,16065,16066,2026-04-22 05:00:00+00:00,2026-04-22 06:00:00+00:00,0.7170398235321045,0.7171832314968108,0.7171832314968108,0.7164990053601187,3.7712,4134.3056,4134.3056,41.3431,206715.2777,-41.3431,-0.0001999999999999076,-0.01,-1.0,margin_stop,3.771186440677966
447,AUDUSD=X,long,alexg5|AUDUSD|NZD>USD|bullish|continuation|resistance|momentum|NZD:+0.0070|AUD:+0.0066|CAD:+0.0041|CHF:+0.0014|g:16154:0.71926922:0.71783042:0.72214681,momentum,continuation,resistance,bullish,16157,16158,2026-04-28 02:00:00+00:00,2026-04-28 03:00:00+00:00,0.7178304195404053,0.7183730506711087,0.7176868534564972,0.7183730506711087,3.7797,4092.9625,4092.9625,40.9296,204648.1249,154.7001,0.0007559322033898071,0.037796610169490354,3.7796610169490354,take_profit,3.7796610169491527
448,EURJPY=X,long,alexg5|EURJPY|NZD>USD|bullish|continuation|resistance|bullish_engulfing|NZD:+0.0056|AUD:+0.0054|CAD:+0.0034|GBP:+0.0003|g:16065:186.82600403:186.52017473:187.69599915,bullish_engulfing,continuation,resistance,bullish,16070,16071,2026-04-28 03:00:00+00:00,2026-04-28 04:00:00+00:00,186.52017472839356,186.4828706934479,186.4828706934479,186.66029996890373,3.7563,4247.6626,4247.6626,42.4766,212383.1303,-42.4766,-0.00019999999999991596,-0.01,-1.0,margin_stop,3.756302521008403
449,NZDUSD=X,long,alexg5|NZDUSD|CAD>CHF|bullish|continuation|resistance|momentum|CAD:+0.0021|JPY:+0.0018|NZD:+0.0016|AUD:+0.0015|g:16149:0.59031880:0.58933985:0.59227669,momentum,continuation,resistance,bullish,16152,16153,2026-04-28 06:00:00+00:00,2026-04-28 07:00:00+00:00,0.5893398523330688,0.5892219843626022,0.5892219843626022,0.5897835905748257,3.7647,4205.186,4205.186,42.0519,210259.299,-42.0519,-0.00020000000000005335,-0.01,-1.0,margin_stop,3.764705882352941
450,GBPUSD=X,long,alexg5|GBPUSD|NZD>USD|bullish|continuation|resistance|momentum|NZD:+0.0051|AUD:+0.0042|GBP:+0.0026|CAD:+0.0021|g:16033:1.35215533:1.34961942:1.35882115,momentum,continuation,resistance,bullish,16066,16067,2026-04-28 09:00:00+00:00,2026-04-28 10:00:00+00:00,1.3496194242239,1.3493495003390552,1.3493495003390552,1.3506378765289022,3.7731,4163.1341,4163.1341,41.6313,208156.706,-41.6313,-0.0001999999999999428,-0.01,-1.0,margin_stop,3.773109243697479
451,EURGBP=X,long,alexg5|EURGBP|USD>NZD|bullish|bounce|support|bullish_engulfing|USD:+0.0026|EUR:+0.0009|GBP:+0.0002|AUD:-0.0021|g:16110:0.86641002:0.86568004:0.86786997,bullish_engulfing,bounce,support,bullish,16126,16127,2026-04-29 21:00:00+00:00,2026-04-29 22:00:00+00:00,0.8656800389289856,0.8663347549248143,0.8655069029211998,0.8663347549248143,3.7815,4121.5028,4121.5028,41.215,206075.139,155.8551,0.0007563025210084324,0.037815126050421616,3.7815126050421615,take_profit,3.781512605042017
452,EURUSD=X,short,alexg5|EURUSD|JPY>EUR|bearish|continuation|support|momentum|JPY:+0.0211|CHF:+0.0055|NZD:+0.0017|CAD:+0.0015|g:16114:1.17082310:1.17253160:1.16740608,momentum,continuation,support,bearish,16117,16118,2026-04-30 14:00:00+00:00,2026-04-30 15:00:00+00:00,1.1725316047668457,1.1727661110877992,1.1727661110877992,1.171650251843929,3.7583,4277.3579,4277.3579,42.7736,213867.8963,-42.7736,-0.0002000000000000721,-0.01,-1.0,margin_stop,3.7583333333333337
453,NZDUSD=X,short,alexg5|NZDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0044|JPY:+0.0012|EUR:-0.0017|GBP:-0.0026|g:16260:0.58654463:0.58760726:0.58441937,momentum,continuation,support,bearish,16266,16267,2026-05-05 06:00:00+00:00,2026-05-05 07:00:00+00:00,0.5876072645187378,0.5877247859716416,0.5877247859716416,0.5871646003794669,3.7667,4234.5843,4234.5843,42.3458,211729.2173,-42.3458,-0.0002000000000000541,-0.01,-1.0,margin_stop,3.766666666666666
454,USDJPY=X,long,alexg5|USDJPY|NZD>JPY|bullish|continuation|resistance|momentum|NZD:+0.0044|AUD:+0.0040|GBP:+0.0033|CHF:+0.0023|g:16093:157.78300476:157.16822102:159.83999634,momentum,continuation,resistance,bullish,16105,16106,2026-05-06 04:00:00+00:00,2026-05-06 05:00:00+00:00,157.16822102355957,157.13678737935487,157.13678737935487,157.2868830304323,3.775,4192.2385,4192.2385,41.9224,209611.9252,-41.9224,-0.00019999999999990205,-0.01,-1.0,margin_stop,3.775
455,GBPUSD=X,long,alexg5|GBPUSD|JPY>USD|bullish|bounce|support|bullish_engulfing|JPY:+0.0076|NZD:+0.0061|CHF:+0.0041|AUD:+0.0022|g:16220:1.36056268:1.35799849:1.36569107,bullish_engulfing,bounce,support,bullish,16236,16237,2026-05-07 17:00:00+00:00,2026-05-07 18:00:00+00:00,1.3579984903335571,1.3577268906354905,1.3577268906354905,1.359026042524576,3.7833,4150.3161,4150.3161,41.5032,207515.8059,-41.5032,-0.00019999999999997044,-0.01,-1.0,margin_stop,3.783333333333333
456,NZDUSD=X,long,alexg5|NZDUSD|JPY>USD|bullish|bounce|support|bullish_engulfing|JPY:+0.0076|NZD:+0.0061|CHF:+0.0041|AUD:+0.0022|g:16309:0.59648079:0.59514061:0.59916115,bullish_engulfing,bounce,support,bullish,16325,16326,2026-05-07 17:00:00+00:00,2026-05-07 18:00:00+00:00,0.5951406061649323,0.5950215780436993,0.5950215780436993,0.595590929223597,3.7833,4108.813,4150.3161,41.0881,205440.6479,-41.0881,-0.00020000000000000448,-0.01,-1.0,margin_stop,3.783333333333333
457,GBPJPY=X,long,alexg5|GBPJPY|GBP>JPY|bullish|continuation|resistance|momentum|GBP:+0.0025|AUD:+0.0019|CAD:+0.0019|NZD:+0.0018|g:16287:214.35499573:213.82864427:215.84700012,momentum,continuation,resistance,bullish,16293,16294,2026-05-11 21:00:00+00:00,2026-05-11 22:00:00+00:00,213.82864427185058,213.78587854299622,213.78587854299622,213.99115404149717,3.8,4067.7248,4067.7248,40.6772,203386.2414,-40.6772,-0.0001999999999999658,-0.01,-1.0,margin_stop,3.8000000000000003
458,EURUSD=X,long,alexg5|EURUSD|CHF>JPY|bullish|continuation|resistance|momentum|CHF:+0.0027|AUD:+0.0024|EUR:+0.0024|GBP:+0.0013|g:16270:1.17716300:1.17577404:1.17994094,momentum,continuation,resistance,bullish,16293,16294,2026-05-12 05:00:00+00:00,2026-05-12 06:00:00+00:00,1.1757740378379822,1.1755388830304145,1.1755388830304145,1.1766695857301357,3.8083,4027.0476,4027.0476,40.2705,201352.379,-40.2705,-0.00020000000000003625,-0.01,-1.0,margin_stop,3.8083333333333336
459,USDJPY=X,long,alexg5|USDJPY|EUR>JPY|bullish|continuation|resistance|momentum|EUR:+0.0009|USD:+0.0009|GBP:+0.0007|NZD:-0.0001|g:16195:157.41999817:157.07158391:160.47799683,momentum,continuation,resistance,bullish,16200,16201,2026-05-12 05:00:00+00:00,2026-05-12 06:00:00+00:00,157.07158390808107,157.04016959129945,157.04016959129945,157.1912200978244,3.8083,3986.7771,4027.0476,39.8678,199338.8552,-39.8678,-0.0002000000000000318,-0.01,-1.0,margin_stop,3.8083333333333336
460,EURGBP=X,long,alexg5|EURGBP|USD>CHF|bullish|bounce|support|rejection|USD:+0.0027|JPY:+0.0002|EUR:-0.0011|AUD:-0.0012|g:16337:0.86694998:0.86588305:0.86974001,rejection,bounce,support,bullish,16344,16345,2026-05-13 06:00:00+00:00,2026-05-13 07:00:00+00:00,0.8658830519318581,0.8657098753214717,0.8657098753214717,0.8665454524665861,3.825,3946.9093,3946.9093,39.4691,197345.4666,-39.4691,-0.00020000000000003877,-0.01,-1.0,margin_stop,3.8249999999999997
461,AUDUSD=X,long,alexg5|AUDUSD|AUD>CAD|bullish|bounce|support|rejection|AUD:+0.0021|CHF:+0.0017|NZD:+0.0007|EUR:+0.0005|g:16586:0.71362311:0.71321526:0.71443880,rejection,bounce,support,bullish,16588,16589,2026-05-22 09:00:00+00:00,2026-05-22 10:00:00+00:00,0.7132152616977692,0.7130726186454296,0.7130726186454296,0.7137620600650709,3.8333,3907.4402,3907.4402,39.0744,195372.012,-39.0744,-0.00020000000000002964,-0.01,-1.0,margin_stop,3.8333333333333335
462,GBPJPY=X,short,alexg5|GBPJPY|CHF>CAD|bearish|bounce|resistance|rejection|CHF:+0.0016|USD:+0.0004|JPY:+0.0004|GBP:+0.0001|g:16497:213.57499695:213.91956865:212.86300659,rejection,bounce,resistance,bearish,16500,16501,2026-05-22 13:00:00+00:00,2026-05-22 14:00:00+00:00,213.919568649292,213.75520711404644,213.96235256302185,213.75520711404644,3.8417,3868.3658,3868.3658,38.6837,193418.2918,148.6097,0.000768333333333369,0.03841666666666845,3.8416666666668453,take_profit,3.841666666666667
463,USDJPY=X,short,alexg5|USDJPY|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0063|AUD:+0.0047|GBP:+0.0037|NZD:+0.0015|g:16415:158.90800476:159.15190422:158.28399658,momentum,continuation,support,bearish,16438,16439,2026-05-26 07:00:00+00:00,2026-05-26 08:00:00+00:00,159.15190422058106,159.18373460142516,159.18373460142516,159.03037003917632,3.8182,4016.9756,4016.9756,40.1698,200848.7779,-40.1698,-0.00019999999999989013,-0.01,-1.0,margin_stop,3.818181818181818
464,USDCHF=X,short,alexg5|USDCHF|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0122|AUD:+0.0057|CHF:+0.0056|CAD:+0.0042|g:16552:0.78328001:0.78454003:0.78075999,momentum,continuation,support,bearish,16554,16555,2026-05-29 08:00:00+00:00,2026-05-29 09:00:00+00:00,0.7845400273799896,0.7839396273259783,0.7846969353854656,0.7839396273259783,3.8264,3976.8058,3976.8058,39.7681,198840.2901,152.1703,0.0007652892561981346,0.03826446280990674,3.826446280990673,take_profit,3.826446280991736
465,USDCHF=X,short,alexg5|USDCHF|GBP>JPY|bearish|bounce|resistance|rejection|GBP:+0.0033|AUD:+0.0032|NZD:+0.0008|EUR:+0.0007|g:16576:0.78307003:0.78422505:0.78075999,rejection,bounce,resistance,bearish,16577,16578,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0.7842250466346741,0.784381891644001,0.784381891644001,0.7836285213532996,3.8033,4128.9761,4128.9761,41.2898,206448.807,-41.2898,-0.0001999999999999418,-0.01,-1.0,margin_stop,3.8032786885245904
466,AUDUSD=X,short,alexg5|AUDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0045|GBP:+0.0007|JPY:-0.0013|CAD:-0.0018|g:16734:0.71433675:0.71550655:0.71199715,momentum,continuation,support,bearish,16736,16737,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,0.7155065536499023,0.7156496549606323,0.7156496549606323,0.71496112652294,3.8115,4087.6864,4087.6864,40.8769,204384.3189,-40.8769,-0.00019999999999991634,-0.01,-1.0,margin_stop,3.8114754098360653
467,EURUSD=X,long,alexg5|EURUSD|NZD>JPY|bullish|continuation|resistance|momentum|NZD:+0.0036|GBP:+0.0035|EUR:+0.0031|CHF:+0.0020|g:16773:1.15647042:1.15344542:1.16252041,momentum,continuation,resistance,bullish,16780,16781,2026-06-09 16:00:00+00:00,2026-06-09 17:00:00+00:00,1.1534454226493835,1.154326579316522,1.1532147335648537,1.154326579316522,3.8197,4046.8095,4046.8095,40.4681,202340.4757,154.5749,0.0007639344262293311,0.03819672131146656,3.8196721311466555,take_profit,3.8196721311475406
468,GBPJPY=X,long,alexg5|GBPJPY|CHF>NZD|bullish|bounce|support|bullish_engulfing|CHF:+0.0010|CAD:+0.0007|EUR:+0.0004|USD:+0.0004|g:16824:214.80999756:214.55649567:215.31700134,bullish_engulfing,bounce,support,bullish,16828,16829,2026-06-11 08:00:00+00:00,2026-06-11 09:00:00+00:00,214.5564956665039,214.5135843673706,214.5135843673706,214.71941905427016,3.7967,4201.3844,4201.3844,42.0138,210069.2185,-42.0138,-0.00019999999999996968,-0.01,-1.0,margin_stop,3.796747967479675
469,AUDUSD=X,short,alexg5|AUDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0017|JPY:+0.0014|EUR:-0.0002|CHF:-0.0003|g:16984:0.70641428:0.70780605:0.70363075,momentum,continuation,support,bearish,16993,16994,2026-06-16 10:00:00+00:00,2026-06-16 11:00:00+00:00,0.7078060507774353,0.7072674276363557,0.7079476119875908,0.7072674276363557,3.8049,4159.3705,4159.3705,41.5937,207968.5263,158.259,0.0007609756097562934,0.03804878048781467,3.804878048781467,take_profit,3.8048780487804876
470,NZDUSD=X,short,alexg5|NZDUSD|CHF>NZD|bearish|continuation|support|momentum|CHF:+0.0029|JPY:+0.0008|USD:+0.0004|CAD:-0.0002|g:17009:0.58105755:0.58211169:0.57893819,momentum,continuation,support,bearish,17012,17013,2026-06-17 14:00:00+00:00,2026-06-17 15:00:00+00:00,0.5821116881370545,0.5816713488116734,0.5822281104746819,0.5816713488116734,3.7823,4317.6295,4317.6295,43.1763,215881.4751,163.3039,0.0007564516129032745,0.037822580645163716,3.782258064516372,take_profit,3.782258064516129
471,GBPUSD=X,long,alexg5|GBPUSD|GBP>CAD|bullish|bounce|support|bullish_engulfing|GBP:+0.0025|USD:+0.0010|NZD:+0.0009|EUR:-0.0001|g:17132:1.32371438:1.32288104:1.32538104,bullish_engulfing,bounce,support,bullish,17134,17135,2026-06-30 11:00:00+00:00,2026-06-30 12:00:00+00:00,1.322881042957306,1.3226164667487146,1.3226164667487146,1.3238758495016092,3.76,4480.9334,4480.9334,44.8093,224046.6696,-44.8093,-0.00019999999999989875,-0.01,-1.0,margin_stop,3.7600000000000002
472,EURUSD=X,short,alexg5|EURUSD|GBP>CHF|bearish|continuation|support|momentum|GBP:+0.0030|AUD:+0.0010|NZD:+0.0006|USD:+0.0006|g:17157:1.13752699:1.13984662:1.13288772,momentum,continuation,support,bearish,17158,17159,2026-07-01 13:00:00+00:00,2026-07-01 14:00:00+00:00,1.1398466229438782,1.140074592268467,1.140074592268467,1.1389876345288277,3.768,4436.1241,4436.1241,44.3612,221806.2029,-44.3612,-0.00020000000000001684,-0.01,-1.0,margin_stop,3.7680000000000002
